Tick;Step;Energy;Government_announce_date;Human_gain_by_age;Immune;Infected;Initial_infected_rate;obedient;Obey_ratio;Rule;Ticks;Vulnerable_class_ratio;0_Position;1_Position;ID
0;0;5;96;10;False;False;1;False;60;;0;30;14.0;39.0;ecad3cf8-5b3c-4275-972c-970ebff76c04
0;0;3;96;10;False;False;1;False;60;;0;30;14.0;4.0;0aa7e8ba-ea51-4152-946a-228694899ac5
0;0;20;96;10;False;False;1;False;60;;0;30;38.0;36.0;6edc03e1-07ae-469b-ac58-562e18effcb9
0;0;15;96;10;False;False;1;False;60;;0;30;97.0;80.0;053a4a11-3f4e-4fb4-95a0-3a34c01821cb
0;0;5;96;10;False;True;1;False;60;;0;30;84.0;52.0;e30e7aa6-097f-4cce-ae61-2975b6593071
0;0;20;96;10;False;False;1;False;60;;0;30;80.0;29.0;af9d5dd5-aaa5-4ce2-adc6-833f5c81afb1
0;0;20;96;10;False;False;1;False;60;;0;30;87.0;94.0;75edf4a3-5040-449d-9f0a-cc0bc1dabe8c
0;0;20;96;10;False;False;1;False;60;;0;30;6.0;1.0;f8f357fd-7bbd-4e5d-9991-446f8444f2f4
0;0;20;96;10;False;False;1;False;60;;0;30;94.0;22.0;d8ef3226-7d90-4ad0-aa1d-b6e749618b70
0;0;19;96;10;False;False;1;False;60;;0;30;39.0;93.0;66861333-e797-4cd5-8f49-6ef3a54fc795
0;0;9;96;10;False;False;1;False;60;;0;30;17.0;52.0;6c973769-e745-4d2f-9e80-bff0fdbfe364
0;0;18;96;10;False;False;1;False;60;;0;30;7.0;56.0;7d8e77c0-30ff-43bc-823f-3488a8f752e7
0;0;19;96;10;False;False;1;False;60;;0;30;75.0;9.0;c295380b-a322-4131-9b2e-2074f9ed0aef
0;0;23;96;10;False;False;1;False;60;;0;30;15.0;9.0;951ab761-0798-4b5e-af39-03cef4c80f9a
0;0;20;96;10;False;False;1;False;60;;0;30;0.0;33.0;1f79e722-5b9a-48be-be37-fdda46ad7b07
0;0;15;96;10;False;False;1;False;60;;0;30;91.0;46.0;737679b4-ab4e-4630-b604-e93e746190dc
0;0;20;96;10;False;False;1;False;60;;0;30;64.0;72.0;cc0cc680-ed0e-4343-bd6e-a13fd7a9c6b1
0;0;19;96;10;False;True;1;False;60;;0;30;60.0;79.0;a6aba477-1199-4251-b2a0-0cb0e289d4cf
0;0;5;96;10;False;False;1;False;60;;0;30;78.0;94.0;53724bd7-3eb9-4fe3-ad58-616a9bcaa67e
0;0;24;96;10;False;False;1;False;60;;0;30;2.0;90.0;9e6edad0-8799-4e7d-a362-eac8333242de
0;0;16;96;10;False;False;1;False;60;;0;30;17.0;6.0;6d988aec-6268-41b2-bae6-a8ba2203b837
0;0;22;96;10;False;False;1;False;60;;0;30;82.0;81.0;5f10f8d9-0ced-420c-8d7d-2de84edcc219
0;0;5;96;10;False;False;1;False;60;;0;30;87.0;44.0;908cb122-0d20-45e2-ad14-efee03a3143b
0;0;24;96;10;False;False;1;False;60;;0;30;95.0;55.0;678eebc7-6ee6-47cd-aee2-ecf352c61be9
0;0;23;96;10;False;False;1;False;60;;0;30;76.0;65.0;042de16a-b05e-44e7-92b9-4e266cde5a25
0;0;23;96;10;False;False;1;False;60;;0;30;84.0;85.0;36bdd61b-0fe3-482b-8d0b-8c18be8ca2cc
0;0;23;96;10;False;False;1;False;60;;0;30;81.0;99.0;01983bc2-f29e-4aeb-94a7-6349ece85673
0;0;20;96;10;False;False;1;False;60;;0;30;13.0;51.0;b8a11f9f-26c8-4a2c-8ca2-8b71bea32e55
0;0;5;96;10;False;False;1;False;60;;0;30;77.0;24.0;05eb32ab-409a-448a-bd70-8fffc9c620b6
0;0;9;96;10;False;False;1;False;60;;0;30;48.0;72.0;c417e0c8-2a11-4936-b902-32af47a41a25
0;0;15;96;10;False;False;1;False;60;;0;30;80.0;40.0;2de8ad52-4eea-4d2d-8b47-42d30da99c20
0;0;16;96;10;False;False;1;False;60;;0;30;47.0;53.0;537c5713-e797-468a-93f6-0ed2024869e1
0;0;19;96;10;False;False;1;False;60;;0;30;2.0;51.0;5a36a7e9-738d-48f2-a13d-236b6fbffb94
0;0;1;96;10;False;False;1;False;60;;0;30;34.0;15.0;59ef852c-066b-4031-beec-0118e537d979
0;0;23;96;10;False;False;1;False;60;;0;30;30.0;57.0;b241def2-802f-4f53-b829-b39022abe33a
0;0;21;96;10;False;False;1;False;60;;0;30;78.0;33.0;1ac8fc2f-faff-4f12-8028-a3cb2de7a102
0;0;15;96;10;False;False;1;False;60;;0;30;45.0;72.0;828754ed-0535-4e0f-80bc-d82f7d9dd5c5
0;0;4;96;10;False;False;1;False;60;;0;30;94.0;30.0;cdd14c9f-b78c-4352-adf5-0079bde915f2
0;0;20;96;10;False;False;1;False;60;;0;30;50.0;79.0;16d7e4fd-0e41-4ab1-8423-f567b4c072e8
0;0;23;96;10;False;False;1;False;60;;0;30;67.0;47.0;b135c9ee-abad-4c07-9260-503db3622dc9
0;0;23;96;10;False;False;1;False;60;;0;30;56.0;54.0;29f0199a-d750-45ea-bb00-f4b905be2fcf
0;0;19;96;10;False;False;1;False;60;;0;30;34.0;18.0;46f3d3b2-302f-45d7-ba08-3137dcc53588
0;0;24;96;10;False;False;1;False;60;;0;30;36.0;28.0;4d425c8f-3a4b-42f6-b619-8249b6f13540
0;0;24;96;10;False;False;1;False;60;;0;30;82.0;8.0;9e3a98f7-71b5-497b-8ed7-8f763824cec9
0;0;23;96;10;False;False;1;False;60;;0;30;37.0;60.0;df92c2be-d430-4e08-8268-ad1a1b7ceaca
0;0;18;96;10;False;False;1;False;60;;0;30;94.0;9.0;2855f382-0269-4857-bad6-43eaa710084f
0;0;20;96;10;False;False;1;False;60;;0;30;79.0;85.0;f72e67f6-e5fe-4655-987a-c3df9b091aea
0;0;1;96;10;False;False;1;False;60;;0;30;4.0;16.0;e31016d3-f173-4c5c-b316-dc77789306ea
0;0;1;96;10;False;False;1;False;60;;0;30;85.0;79.0;f1f97eed-be3f-4b72-a7e0-f45acc3bab06
0;0;24;96;10;False;False;1;False;60;;0;30;10.0;52.0;dca9ceb3-1b4e-4100-8ed2-350b2b2b8c30
0;0;20;96;10;False;False;1;False;60;;0;30;42.0;5.0;8a3c028c-f1df-4a18-84ce-ca79ca37de09
0;0;21;96;10;False;False;1;False;60;;0;30;21.0;33.0;b1cd6e23-8270-4f86-9f84-a7f071c10170
0;0;3;96;10;False;False;1;False;60;;0;30;74.0;85.0;22017cb6-ff6b-4047-8c27-427ee765a5c3
0;0;8;96;10;False;False;1;False;60;;0;30;54.0;36.0;78b9db56-4c12-4f73-b09e-a5c7b5299fe3
0;0;19;96;10;False;False;1;False;60;;0;30;39.0;85.0;8b6e03f8-941d-4138-b9f9-5b6f93b09765
0;0;22;96;10;False;False;1;False;60;;0;30;84.0;9.0;518ad32a-8aa7-402b-ac43-590167f4e7c2
0;0;5;96;10;False;False;1;False;60;;0;30;86.0;91.0;53c3e005-a805-4911-a507-49f5a41173c7
0;0;8;96;10;False;False;1;False;60;;0;30;44.0;91.0;6e5ef8dd-622e-4270-a419-2184ef95c5fa
0;0;24;96;10;False;False;1;False;60;;0;30;16.0;26.0;813d90e7-a3b2-45d4-aaef-d0530181ff2a
0;0;19;96;10;False;False;1;False;60;;0;30;8.0;61.0;024cc9c0-e6bd-49d9-a4ae-cf6057f90ee6
0;0;23;96;10;False;False;1;False;60;;0;30;73.0;6.0;357d0cf2-344b-463f-9171-fec2209b1cc4
0;0;16;96;10;False;False;1;False;60;;0;30;30.0;29.0;7e4933f0-d2c5-47c3-ba27-29f04bab48f2
0;0;23;96;10;False;False;1;False;60;;0;30;45.0;86.0;cae50fd3-c3e9-4f75-a7e7-631d4535b0e8
0;0;9;96;10;False;False;1;False;60;;0;30;86.0;83.0;ae97e25a-af78-4ebb-9824-f3ccb1e43478
0;0;16;96;10;False;False;1;False;60;;0;30;24.0;24.0;ef4dfdbc-d258-4ab8-af3f-114f98d76827
0;0;22;96;10;False;False;1;False;60;;0;30;32.0;20.0;719a59ec-40f1-44ff-8602-02fc6388ac22
0;0;22;96;10;False;False;1;False;60;;0;30;8.0;16.0;e9bfd028-03f6-4cbb-9f83-9cf4b68aeadf
0;0;19;96;10;False;True;1;False;60;;0;30;72.0;63.0;d910cebb-2cb8-4ae8-b908-17d2fddf9139
0;0;20;96;10;False;False;1;False;60;;0;30;16.0;36.0;c725b9b5-8360-40c4-ba28-7166d9595162
0;0;24;96;10;False;False;1;False;60;;0;30;95.0;60.0;e645dcf6-d0ed-4a5e-b15d-2aebce76b9a4
0;0;21;96;10;False;False;1;False;60;;0;30;59.0;54.0;29401d4c-7eb1-40be-87e7-e6336113b54b
0;0;23;96;10;False;False;1;False;60;;0;30;2.0;36.0;fd913a5b-ea56-4d92-abbc-ef244fa4dc87
0;0;5;96;10;False;True;1;False;60;;0;30;19.0;98.0;ffeda676-30df-4ede-a7ba-37017aff61d5
0;0;24;96;10;False;False;1;False;60;;0;30;21.0;92.0;011b4d95-96d6-466e-ba7d-57849bff5729
0;0;15;96;10;False;False;1;False;60;;0;30;49.0;73.0;d456400e-1256-42f8-aadd-fd6f35aa2165
0;0;17;96;10;False;False;1;False;60;;0;30;4.0;21.0;a785d308-bfa9-4999-b5f1-5592b1c9fa6d
0;0;22;96;10;False;False;1;False;60;;0;30;34.0;99.0;5ed5ebec-451c-4db9-b521-042fca3c909e
0;0;4;96;10;False;False;1;False;60;;0;30;28.0;73.0;6d49a4dd-2675-4317-ad29-274e15bbac4b
0;0;15;96;10;False;False;1;False;60;;0;30;42.0;57.0;3a004f8c-3b4b-4989-919a-9a478acc51f7
0;0;17;96;10;False;False;1;False;60;;0;30;91.0;89.0;98e695b2-90bf-4801-865a-95a42b8b118c
0;0;24;96;10;False;False;1;False;60;;0;30;12.0;89.0;6946dfd9-2ed0-4660-9391-7545a64967ac
0;0;3;96;10;False;False;1;False;60;;0;30;19.0;38.0;20fc04ba-c038-4346-94bb-53b9abffb8e8
0;0;23;96;10;False;False;1;False;60;;0;30;12.0;59.0;6080c78e-71db-49fc-a13a-e54edd89c491
0;0;24;96;10;False;True;1;False;60;;0;30;26.0;1.0;d3cfcaa1-d4f4-4564-9118-49e1598fdee8
0;0;8;96;10;False;False;1;False;60;;0;30;72.0;15.0;0cc0d79a-5cdc-4fbf-bb16-0e0c8111f3d3
0;0;7;96;10;False;False;1;False;60;;0;30;43.0;54.0;14b45f6a-342a-464e-9c02-8e4a25d0fd12
0;0;16;96;10;False;False;1;False;60;;0;30;90.0;48.0;40201cb3-811d-4d0a-b958-9e54a2753953
0;0;17;96;10;False;False;1;False;60;;0;30;22.0;60.0;3bf99265-6cb9-4547-ae46-245943511152
0;0;4;96;10;False;False;1;False;60;;0;30;74.0;43.0;c3ada2d1-07ec-4713-8306-e9712baa5e11
0;0;17;96;10;False;False;1;False;60;;0;30;20.0;77.0;c72e2f1b-831f-4da8-a17e-c16f77f0208f
0;0;1;96;10;False;False;1;False;60;;0;30;74.0;51.0;9c4f966d-fbc4-4362-b219-fd45d863c430
0;0;3;96;10;False;False;1;False;60;;0;30;72.0;25.0;565ff627-1a1e-4d46-965c-bc938f712469
0;0;5;96;10;False;False;1;False;60;;0;30;8.0;42.0;77df5422-6bb0-4e76-8116-3c457f67e521
0;0;18;96;10;False;False;1;False;60;;0;30;39.0;21.0;00cebe73-19a5-484f-be89-73f2aebabcdc
0;0;17;96;10;False;False;1;False;60;;0;30;13.0;76.0;b9b0c8ff-0770-454e-91a6-1ac1f02a558b
0;0;23;96;10;False;False;1;False;60;;0;30;19.0;30.0;1353c99a-8e49-4a00-a122-6b4603350ed6
0;0;21;96;10;False;False;1;False;60;;0;30;24.0;87.0;02cc114b-6dd1-417c-87f9-58519b2a4bc0
0;0;22;96;10;False;False;1;False;60;;0;30;32.0;9.0;4e25c961-f3bd-4f21-9bb8-bb51b711ed3f
0;0;4;96;10;False;False;1;False;60;;0;30;35.0;15.0;79de795d-dae8-46bb-8a0e-cd3782c1068c
0;0;24;96;10;False;False;1;False;60;;0;30;29.0;93.0;ab39e097-e085-486f-bda4-ce6e4993a3e3
0;0;1;96;10;False;False;1;False;60;;0;30;25.0;15.0;b7bc0546-545b-4a78-aaeb-f3fb49e4fd73
0;0;0;96;10;False;False;1;False;60;;0;30;42.0;98.0;dca3c757-f97a-40e6-a757-f638cf09864f
0;0;2;96;10;False;False;1;False;60;;0;30;65.0;56.0;7565c247-50af-4d70-89c2-a7a2c66cd12f
0;0;18;96;10;False;False;1;False;60;;0;30;43.0;52.0;b57be985-26f9-4b56-93a2-3f262b8ebfdb
0;0;20;96;10;False;False;1;False;60;;0;30;21.0;74.0;681189c6-a07c-4a30-848d-8353ce88e3e5
0;0;22;96;10;False;False;1;False;60;;0;30;42.0;90.0;ecb6c984-ae01-4be2-ab4f-de5db4a63816
0;0;8;96;10;False;False;1;False;60;;0;30;88.0;95.0;444c4efe-9e70-4476-bf8d-70aa694c3bc4
0;0;3;96;10;False;False;1;False;60;;0;30;47.0;50.0;fe35d6b8-8b05-4bb7-8840-70fc414ad939
0;0;9;96;10;False;False;1;False;60;;0;30;24.0;92.0;3ec4abb0-3daa-4595-9cf8-c25582ad0683
0;0;23;96;10;False;False;1;False;60;;0;30;85.0;50.0;c930ef57-741d-4ec5-88fa-8e08aa256563
0;0;15;96;10;False;False;1;False;60;;0;30;50.0;44.0;0aeba1df-fcaa-42b8-a94d-49cc0363fd05
0;0;22;96;10;False;False;1;False;60;;0;30;39.0;33.0;d47b6298-ac3e-4f69-8916-0d3985441358
0;0;16;96;10;False;False;1;False;60;;0;30;97.0;98.0;c80c8c3d-d91c-41d5-8706-f4808f036d89
0;0;4;96;10;False;False;1;False;60;;0;30;44.0;27.0;9b72b1b3-127d-4d4b-8780-29732831119d
0;0;1;96;10;False;False;1;False;60;;0;30;5.0;77.0;3c1509cc-626f-4b18-aa68-181cef21c133
0;0;3;96;10;False;False;1;False;60;;0;30;87.0;96.0;38b30097-4b28-4533-86cc-af97663024b7
0;0;8;96;10;False;False;1;False;60;;0;30;70.0;8.0;b713dc80-47f8-46e9-bee8-735c5caa8aed
0;0;15;96;10;False;False;1;False;60;;0;30;78.0;76.0;07759d42-42d7-4815-8bec-e37f3e564943
0;0;24;96;10;False;False;1;False;60;;0;30;38.0;4.0;8472bd89-0df5-4445-9ac5-25497d5fa29a
0;0;20;96;10;False;False;1;False;60;;0;30;55.0;5.0;2ed7d27c-6a9a-4a85-a6b4-81120bbb87ce
0;0;19;96;10;False;True;1;False;60;;0;30;27.0;56.0;7ad9483d-d5ad-487f-83ac-e06c6f72037f
0;0;21;96;10;False;False;1;False;60;;0;30;98.0;4.0;4dc3fb87-ff3f-454b-8bed-b0b9c87aeffb
0;0;1;96;10;False;False;1;False;60;;0;30;66.0;7.0;ab038c9a-b24d-4678-afff-209a16603e58
0;0;7;96;10;False;False;1;False;60;;0;30;28.0;27.0;b49d99cb-21ff-43fa-b3b4-551146271d02
0;0;4;96;10;False;False;1;False;60;;0;30;91.0;94.0;91ec57b4-5dc0-4488-aed9-d6c5d1362a3e
0;0;24;96;10;False;True;1;False;60;;0;30;25.0;3.0;8f1cba4a-0ef8-42e8-976e-3c396246d2d6
0;0;16;96;10;False;False;1;False;60;;0;30;80.0;91.0;0447c1ad-0d6f-4d56-b466-7cc546a97a16
0;0;17;96;10;False;False;1;False;60;;0;30;8.0;21.0;fc849f51-4cff-461c-b1d5-290c393c58af
0;0;22;96;10;False;False;1;False;60;;0;30;27.0;22.0;f5417026-860b-4025-902b-c8d67738623f
0;0;2;96;10;False;False;1;False;60;;0;30;86.0;93.0;c9871eda-6ba2-4aef-9aa3-e443a8f98018
0;0;24;96;10;False;False;1;False;60;;0;30;78.0;90.0;1b0f390b-b4cb-4a17-b442-55cc20b9f9fc
0;0;15;96;10;False;False;1;False;60;;0;30;96.0;64.0;a2b04eac-aef5-4338-b987-f1b2f98e0c3a
0;0;24;96;10;False;False;1;False;60;;0;30;74.0;54.0;d03b6578-d40a-4d90-96ea-4a2550cd982f
0;0;19;96;10;False;False;1;False;60;;0;30;96.0;65.0;e925fe63-898d-4f4f-a0b7-8258a02024e0
0;0;16;96;10;False;False;1;False;60;;0;30;31.0;45.0;9596e218-a3bd-4cfb-8f43-451236a97d42
0;0;8;96;10;False;False;1;False;60;;0;30;34.0;55.0;5ed36537-58d5-4512-8a42-cca69e322535
0;0;18;96;10;False;False;1;False;60;;0;30;25.0;59.0;7f5972d5-66c0-4164-81ee-90fa881bb373
0;0;23;96;10;False;False;1;False;60;;0;30;53.0;75.0;4042765a-dc3b-4488-bca6-5cf3441e32fa
0;0;6;96;10;False;False;1;False;60;;0;30;93.0;61.0;6ca559c9-fde1-4e96-b784-6f131141dec3
0;0;23;96;10;False;False;1;False;60;;0;30;49.0;84.0;d9b24aab-69f8-43ac-9914-9a3579a28d32
0;0;21;96;10;False;False;1;False;60;;0;30;2.0;85.0;09256ce9-29fa-4d61-acbe-7f6de7c141a6
0;0;20;96;10;False;False;1;False;60;;0;30;41.0;33.0;9cbf2cd3-9277-4b8b-a314-7c1c87594dbc
0;0;5;96;10;False;False;1;False;60;;0;30;58.0;54.0;65551c5a-4ed4-4426-a3ce-f08712d3b77b
0;0;16;96;10;False;False;1;False;60;;0;30;18.0;90.0;ea33e08c-9606-44a2-992f-6d7bd9f4c69f
0;0;16;96;10;False;False;1;False;60;;0;30;6.0;26.0;383a13c8-1d5e-4bea-bdf2-8bb40c753d57
0;0;16;96;10;False;False;1;False;60;;0;30;88.0;17.0;4bc8841a-2627-4806-bf7d-4ca59b06e3e5
0;0;3;96;10;False;False;1;False;60;;0;30;22.0;73.0;bee99377-d112-477c-b4cd-cd370e10276f
0;0;19;96;10;False;False;1;False;60;;0;30;28.0;45.0;bb894473-5630-4b06-8bcf-41014403c616
0;0;16;96;10;False;False;1;False;60;;0;30;17.0;54.0;85637f17-80c9-4b25-a647-63628ae97921
0;0;21;96;10;False;False;1;False;60;;0;30;70.0;98.0;e0374375-6988-4bc3-a21b-ee2b8db358ea
0;0;19;96;10;False;True;1;False;60;;0;30;44.0;81.0;5558961f-4ae5-4345-a7d5-92c7d28d3ba5
0;0;21;96;10;False;False;1;False;60;;0;30;69.0;70.0;1f4a7761-1850-427f-b1b4-1686cf0555b2
0;0;23;96;10;False;False;1;False;60;;0;30;36.0;46.0;8980111d-df43-4d78-acba-46b97681df20
0;0;17;96;10;False;False;1;False;60;;0;30;57.0;85.0;88de000e-c487-4aae-86de-80ae487d6daa
0;0;18;96;10;False;False;1;False;60;;0;30;80.0;97.0;e04e4ed2-d00c-436a-9777-ae6c4873e1e8
0;0;5;96;10;False;False;1;False;60;;0;30;48.0;17.0;6356a039-5c54-4378-8722-a51fa0fbf9f3
0;0;3;96;10;False;False;1;False;60;;0;30;81.0;40.0;a93e7d94-249c-43f1-8c39-d48d2af558b3
0;0;15;96;10;False;False;1;False;60;;0;30;80.0;36.0;9e54583f-3a0a-4c4d-9f27-3c1a7d6311c8
0;0;16;96;10;False;False;1;False;60;;0;30;31.0;72.0;dd726deb-f7e4-451b-9c46-b581d617d4d3
0;0;2;96;10;False;False;1;False;60;;0;30;47.0;32.0;b97db690-182d-47eb-b38f-64a2f5303707
0;0;22;96;10;False;False;1;False;60;;0;30;10.0;46.0;7e744069-ed28-4d1d-b4e3-c1f6d63e45fa
0;0;18;96;10;False;False;1;False;60;;0;30;52.0;63.0;0d2fa5a7-ae3d-4d6e-8179-b3038b9e598c
0;0;16;96;10;False;False;1;False;60;;0;30;7.0;6.0;92a7116a-553e-4713-b038-5642401edb3b
0;0;4;96;10;False;False;1;False;60;;0;30;77.0;36.0;29854827-4a32-46a0-a90b-ea0a6c9f0b7f
0;0;24;96;10;False;False;1;False;60;;0;30;82.0;6.0;c25f3c7a-f582-425e-9abd-5fbdd452d4d5
0;0;23;96;10;False;False;1;False;60;;0;30;24.0;90.0;d61be1a3-63b0-49b9-94e6-a65ffe7f0bf0
0;0;9;96;10;False;False;1;False;60;;0;30;20.0;94.0;c9874773-5c73-4afc-a8d6-7600432f2dac
0;0;23;96;10;False;False;1;False;60;;0;30;46.0;22.0;f82d7041-e52b-4440-b908-8d8f954f4345
0;0;24;96;10;False;False;1;False;60;;0;30;11.0;52.0;ab0e2887-0b5a-48bc-b4d4-a8f9513d190c
0;0;24;96;10;False;False;1;False;60;;0;30;45.0;67.0;35757058-663e-41ca-a084-fd349b83ac3f
0;0;19;96;10;False;False;1;False;60;;0;30;91.0;54.0;8c70ea5d-d07f-488c-98ad-028c709e72e7
0;0;19;96;10;False;False;1;False;60;;0;30;29.0;54.0;68301188-11ba-4468-baec-59b75d622be2
0;0;23;96;10;False;False;1;False;60;;0;30;79.0;16.0;2d779ccf-d36e-44a4-b704-599deff466e4
0;0;2;96;10;False;False;1;False;60;;0;30;65.0;33.0;70f0ff51-8c06-433e-9441-0cb4a82a57f4
0;0;24;96;10;False;False;1;False;60;;0;30;82.0;48.0;85555518-1b23-4f75-8239-ecdcfbc2220e
0;0;1;96;10;False;False;1;False;60;;0;30;92.0;6.0;30f1d39c-82c3-4cf4-b6aa-2ea8b2bdb345
0;0;19;96;10;False;False;1;False;60;;0;30;11.0;85.0;81c21e73-293f-4f54-b69a-d21757e6b343
0;0;3;96;10;False;False;1;False;60;;0;30;29.0;75.0;ada9786c-1800-450e-bf99-8d9a5b4d8c1b
0;0;19;96;10;False;False;1;False;60;;0;30;60.0;35.0;873457f0-b36c-433c-be91-dfb12b3acc81
0;0;23;96;10;False;False;1;False;60;;0;30;70.0;76.0;c302bbcc-dee5-4d2e-9bba-bef9805366c4
0;0;17;96;10;False;False;1;False;60;;0;30;99.0;86.0;d4f97993-79b5-42e0-a195-e99956da404d
0;0;6;96;10;False;False;1;False;60;;0;30;72.0;31.0;4211b23c-0b2f-4e43-898a-544c7c2b25ed
0;0;24;96;10;False;False;1;False;60;;0;30;25.0;76.0;e78148d3-f917-48b6-be98-f3ed14cbdcd0
0;0;9;96;10;False;False;1;False;60;;0;30;86.0;36.0;3e3c690b-061d-4748-95a3-98401d8813cc
0;0;20;96;10;False;False;1;False;60;;0;30;61.0;21.0;b7c2293b-bb3b-4908-9fee-01cc123a208f
0;0;8;96;10;False;True;1;False;60;;0;30;43.0;84.0;7113e19e-118c-4b65-8e06-52524b590f1e
0;0;21;96;10;False;False;1;False;60;;0;30;3.0;44.0;6294bf3c-8f45-40fb-8231-00116f13d712
0;0;17;96;10;False;False;1;False;60;;0;30;22.0;17.0;efeefd55-7e44-402f-b3e7-9ad8e9d552ff
0;0;23;96;10;False;False;1;False;60;;0;30;6.0;41.0;8cec0485-cc86-4903-8a02-fdc1cdbdce5d
0;0;20;96;10;False;False;1;False;60;;0;30;20.0;74.0;fb6b3013-fbe2-40ba-9bfa-40b4b356c6c7
0;0;5;96;10;False;False;1;False;60;;0;30;64.0;70.0;cc8a5897-6e3f-4664-9362-35d2802bd4c2
0;0;22;96;10;False;False;1;False;60;;0;30;36.0;39.0;d730b792-57c6-4602-9d04-8684dfbb5bf4
0;0;24;96;10;False;False;1;False;60;;0;30;47.0;67.0;d48bca5e-0e80-4689-b59d-2aca39780427
0;0;16;96;10;False;False;1;False;60;;0;30;30.0;84.0;84c0a3e0-30ce-4b5d-a5e3-1cda3cd30a2f
0;0;18;96;10;False;False;1;False;60;;0;30;70.0;67.0;fd19ff61-37d8-47a6-a8b4-8354bf71a53e
0;0;22;96;10;False;False;1;False;60;;0;30;41.0;88.0;6d9aaf3c-1f8e-4332-93da-8e492a6d508c
0;0;20;96;10;False;False;1;False;60;;0;30;13.0;59.0;da593ae7-dd1b-4e87-84c2-ac2483d20d4a
0;0;24;96;10;False;False;1;False;60;;0;30;67.0;48.0;dc3bab0f-2b00-41b3-ae8d-e1aed04cd002
0;0;17;96;10;False;False;1;False;60;;0;30;36.0;92.0;6c5bc373-8716-4935-bdc4-5b92a1bdd4f9
0;0;15;96;10;False;False;1;False;60;;0;30;75.0;18.0;e6d8b701-3023-42dd-87b4-48a33de582c1
0;0;17;96;10;False;False;1;False;60;;0;30;82.0;83.0;8f3d7112-a877-4196-8b03-5dd56ad56449
0;0;22;96;10;False;False;1;False;60;;0;30;16.0;44.0;ecd25de6-edf4-4e2b-b17c-e24ff598912c
0;0;8;96;10;False;False;1;False;60;;0;30;54.0;63.0;5de577f2-7ae3-42d7-a075-0a1ded9690cc
0;0;21;96;10;False;False;1;False;60;;0;30;76.0;27.0;fc295021-7a7b-4bc9-b34a-06396b21eb7c
0;0;24;96;10;False;False;1;False;60;;0;30;8.0;4.0;441935c8-df1c-46e7-a3ff-6fd92ec5394a
0;0;20;96;10;False;False;1;False;60;;0;30;55.0;88.0;901ecc29-f3e0-438c-82c3-dcbd5700df5b
0;0;18;96;10;False;False;1;False;60;;0;30;44.0;28.0;7414de39-cd9e-4453-962d-cecc17373f8f
0;0;15;96;10;False;False;1;False;60;;0;30;13.0;72.0;35ce89ff-78c1-4756-a9b4-4da5af1fc79c
0;0;16;96;10;False;False;1;False;60;;0;30;40.0;23.0;b881b8aa-70f7-457b-a759-df87445191ae
0;0;3;96;10;False;False;1;False;60;;0;30;56.0;31.0;1c94fe6c-cba0-4381-bbfd-44c5bc8df085
0;0;19;96;10;False;True;1;False;60;;0;30;23.0;15.0;4cd24237-606a-45ab-868f-4b2bcc5416f6
0;0;18;96;10;False;False;1;False;60;;0;30;88.0;80.0;42fe10f0-f7a0-43d3-a8df-063535da2ec9
0;0;17;96;10;False;False;1;False;60;;0;30;13.0;7.0;931b5538-111d-47e5-81a3-a3013e77b40e
0;0;23;96;10;False;False;1;False;60;;0;30;89.0;41.0;708f2d6a-68d0-48c8-a9ee-93b55d5643f0
0;0;18;96;10;False;False;1;False;60;;0;30;70.0;32.0;9e7445d6-a0cc-4cf5-85ca-196dae8d5041
0;0;23;96;10;False;False;1;False;60;;0;30;86.0;42.0;878cdd45-0ca5-46a5-adc5-1d3af34334f6
0;0;22;96;10;False;False;1;False;60;;0;30;5.0;66.0;df427240-060f-4727-8d21-89713fb34b70
0;0;22;96;10;False;False;1;False;60;;0;30;93.0;56.0;fc89d566-a736-425b-bad7-2ba643f7f655
0;0;20;96;10;False;False;1;False;60;;0;30;61.0;71.0;0582955a-fddc-4362-b7cd-7c1cce431095
0;0;19;96;10;False;False;1;False;60;;0;30;37.0;33.0;7515050b-c5e1-4000-9599-c1e1ea64df48
0;0;8;96;10;False;False;1;False;60;;0;30;29.0;67.0;ed910abf-a8ad-459e-b76d-1d7aba5571d8
0;0;17;96;10;False;False;1;False;60;;0;30;27.0;18.0;17d424eb-5f6b-45b0-a3de-6d3d72243701
0;0;24;96;10;False;False;1;False;60;;0;30;22.0;50.0;a620a7e6-e067-4b68-a5e2-e412da4a1e04
0;0;5;96;10;False;False;1;False;60;;0;30;27.0;43.0;3abc8992-e1af-4368-ac95-9d751f516de2
0;0;21;96;10;False;False;1;False;60;;0;30;12.0;84.0;49369545-5e3d-47ff-90b8-f0ab2a375bb6
0;0;23;96;10;False;False;1;False;60;;0;30;55.0;67.0;1a784715-e15a-4c29-80d9-ef1df413a699
0;0;19;96;10;False;False;1;False;60;;0;30;60.0;58.0;f7f526af-82e7-49fd-81ee-dc9179f5152f
0;0;16;96;10;False;False;1;False;60;;0;30;87.0;35.0;bc3ea359-65b8-454b-a307-da2f801e9b06
0;0;17;96;10;False;False;1;False;60;;0;30;15.0;11.0;cbb19740-0059-430b-ab6e-b91b41bc6c6f
0;0;17;96;10;False;False;1;False;60;;0;30;65.0;55.0;e40a6996-c79d-465b-afee-7e5fec6972c6
0;0;18;96;10;False;False;1;False;60;;0;30;24.0;5.0;dbc49c03-9085-4ab4-9957-3be9f9790d88
